original_field,original_value,translated_field,translated_value
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21c6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21c8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21ca', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21cc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21ce', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21d0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21d2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21d4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21d6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21d8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21da', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21dc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21de', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21e0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21e2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21e4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21e6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21e8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21ea', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21ec', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21ee', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21f0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21f2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21f4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21f6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21f8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21fa', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21fc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x21fe', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2200', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2202', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2204', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2206', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2208', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x220a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x220c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x220e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2210', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2212', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2214', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2216', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2218', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x221a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x221c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x221e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2220', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2222', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2224', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2226', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2228', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x222a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x222e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2230', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2232', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2234', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2236', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2238', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x223a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x223c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x223e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2240', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2242', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2244', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2246', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2248', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x224a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x224c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x224e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2250', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2252', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2254', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2256', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2258', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x225a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x225c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x225e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2260', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2262', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2264', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2268', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x226a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x226c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x226e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2270', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2272', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2274', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2276', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2278', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x227a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x227c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x227e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2280', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2282', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2284', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x2286', '0x0000'], 'type': 'ODBC'}]}",,
