id,x,y,elevation
25256,587484.073,2327529.299,10.63
25257,587473.937,2327644.079,9.43
25258,587562.123,2327550.1059999997,10.3
25259,587547.263,2327534.0640000002,10.41
25260,587549.644,2327509.323,10.33
25261,587522.649,2327514.0810000002,10.25
25262,587486.762,2327515.508,10.37
25263,587574.031,2327383.233,10.24
25264,587572.465,2327367.257,10.28
25265,587551.522,2327381.8540000003,10.21
25266,587587.1680000001,2327435.193,10.41
25267,587565.702,2327454.035,10.29
25268,587564.681,2327491.429,10.47
25269,587545.355,2327491.402,10.32
25270,587523.284,2327488.5470000003,10.38
25271,587465.655,2327493.526,10.54
25272,587472.349,2327510.819,10.29
25273,587451.648,2327452.649,10.54
25274,587501.773,2327442.665,10.54
25275,587558.787,2327430.954,10.46
25276,587553.138,2327398.623,10.48
25277,587512.2390000001,2327396.14,10.44
25278,587497.084,2327400.368,10.52
25279,587453.025,2327413.056,10.56
25280,587436.743,2327412.2630000003,10.4
25281,587445.954,2327481.885,10.52
25282,587427.822,2327482.3,10.52
25283,587430.056,2327519.625,10.3
25284,587378.248,2327490.9620000003,10.54
25285,587360.183,2327459.533,10.53
25286,587414.979,2327447.1689999998,10.55
25287,587385.616,2327413.648,10.38
25288,587381.298,2327424.942,10.53
25289,587355.256,2327405.399,10.32
25290,587428.804,2327386.253,10.29
25291,587420.706,2327422.412,10.58
25292,587354.074,2327525.0439999998,10.47
25293,587426.603,2327321.287,10.12
25294,587438.572,2327362.125,10.15
25295,587380.862,2327308.0020000003,9.94
25296,587308.342,2327329.851,10.02
25297,587379.441,2327281.321,9.92
25298,587409.538,2327248.482,9.85
25299,587481.677,2327256.608,9.7
25300,587545.212,2327244.368,9.76
25301,587555.115,2327313.122,10.11
25302,587523.358,2327345.806,10.09
25303,587516.28,2327315.683,10.16
25304,587481.7339999999,2327291.088,10.07
25305,587459.087,2327323.1950000003,10.09
25306,587526.581,2327269.4529999997,8.69
25307,587510.565,2327240.283,7.96
25308,587441.231,2327228.141,9.53
25309,587539.175,2327189.005,9.66
25310,587585.238,2327245.636,9.42
25311,587582.716,2327270.3559999997,9.42
25312,587633.471,2327240.997,9.48
25313,587640.503,2327254.599,9.45
25314,587673.578,2327290.548,9.49
25315,587681.9,2327333.756,9.72
25316,587530.819,2327167.625,9.54
25317,587536.291,2327136.799,9.36
25318,587491.66,2327168.429,9.31
25319,587492.352,2327191.0190000003,9.43
25320,587465.341,2327180.313,9.31
25321,587406.221,2327153.5190000003,9.51
25322,587397.213,2327172.315,9.53
25323,587367.296,2327166.06,9.5
25324,587364.067,2327208.821,9.62
25325,587376.901,2327244.474,9.72
25326,587435.895,2327271.685,9.93
25327,587281.79,2327171.6059999997,9.47
25328,587266.185,2327192.824,9.53
25329,587272.366,2327226.262,9.48
25330,587283.692,2327274.1840000004,9.73
25331,587331.568,2327282.748,9.66
25332,587288.694,2327305.2290000003,9.96
25333,587255.824,2327310.582,9.62
25334,587239.811,2327260.848,9.57
25335,587259.719,2327388.0250000004,9.64
25336,587304.09,2327429.982,10.18
25337,587273.9180000001,2327492.344,9.84
25338,587117.556,2327367.323,10.59
25339,587118.279,2327307.02,10.43
25340,587148.1950000001,2327330.166,10.51
25341,587193.802,2327321.571,10.48
25342,587212.741,2327287.9790000003,10.31
25343,587130.062,2327346.6270000003,10.59
25344,587173.2930000001,2327370.535,10.64
25345,587150.784,2327389.448,10.71
25346,587113.356,2327290.778,9.93
25347,587123.252,2327219.281,9.36
25348,587100.049,2327209.9560000002,9.18
25349,587143.638,2327194.6119999997,9.24
25350,587194.372,2327213.881,9.49
25351,587229.438,2327213.9450000003,9.47
25352,587175.946,2327293.0719999997,10.55
25353,586930.556,2327245.134,9.03
25354,586949.5160000001,2327197.364,8.17
25355,586902.828,2327222.8030000003,8.62
25356,586913.546,2327250.637,9.18
25357,586942.844,2327266.694,9.28
25358,586973.5700000001,2327260.9850000003,9.22
25359,587023.947,2327282.395,9.01
25360,586931.631,2327310.3880000003,9.05
25361,586913.189,2327288.105,9.4
25362,586972.1410000001,2327285.607,9.32
25363,586983.649,2327200.773,8.48
25364,586958.921,2327218.164,9.03
25365,586888.894,2327227.085,8.41
25366,586833.6089999999,2327222.325,8.19
25367,586803.145,2327201.749,8.05
25368,586798.143,2327318.079,8.32
25369,586897.784,2327338.8959999997,8.8
25370,586919.861,2327323.9469999997,9.12
25371,586897.469,2327365.183,9.04
25372,586929.624,2327387.664,9.17
25373,586897.932,2327409.16,9.14
25374,586841.018,2327441.904,8.92
25375,586926.7660000001,2327437.622,9.12
25376,586933.598,2327336.674,9.02
25377,586965.71,2327434.0530000003,8.92
25378,586736.692,2327186.4050000003,8.24
25379,586769.783,2327235.2010000004,8.11
25380,586762.174,2327311.815,8.23
25381,586621.851,2327210.571,7.62
25382,586632.008,2327324.503,7.96
25383,586697.916,2327318.92,8.13
25384,586689.654,2327271.416,8.14
25385,586732.003,2327363.859,8.34
25386,586681.067,2327360.815,7.99
25387,586617.001,2327343.0590000004,8.16
25388,586712.084,2327393.7350000003,8.2
25389,586730.451,2327288.957,8.32
25390,586703.565,2327218.302,8.23
25391,586644.022,2327241.385,7.83
25392,586703.967,2327155.257,8.22
25393,586667.573,2327185.247,8.02
25394,586652.815,2327152.472,7.96
25395,586621.733,2327136.7970000003,7.67
25396,586692.836,2327093.978,7.65
25397,586636.699,2327061.0609999998,7.48
25398,586630.43,2327085.461,8.01
25399,586732.718,2327076.575,7.75
25400,586717.138,2327103.029,8.02
25401,586800.578,2327060.824,7.79
25402,586788.807,2327085.827,7.52
25403,586751.031,2327091.352,7.62
25404,586786.838,2327111.532,7.99
25405,586818.05,2327108.2879999997,7.88
25406,586766.652,2327116.914,7.81
25407,586704.262,2327124.8279999997,8.13
25408,586630.483,2327168.778,7.76
25409,586768.509,2327145.366,7.91
25410,586826.051,2327138.6459999997,7.86
25411,586871.702,2327174.276,8.11
25412,586931.559,2327157.433,8.14
25413,587033.628,2327131.608,8.72
25414,587021.392,2327069.6550000003,8.48
25415,586935.481,2327100.323,5.77
25416,586878.201,2327061.682,6.7
25417,586843.996,2327075.185,2.52
25418,586904.88,2327015.103,6.74
25419,586859.733,2327022.375,6.75
25420,586875.608,2326992.48,6.75
25421,586847.5700000001,2327001.591,7.61
25422,586803.663,2327017.043,7.76
25423,586843.513,2327150.73,7.93
25424,586974.292,2327137.1840000004,8.43
25425,586947.503,2327174.499,8.62
25426,587051.808,2327117.454,8.4
25427,587081.525,2327094.679,9.8
25428,587057.983,2327053.568,8.54
25429,586984.677,2327043.527,8.62
25430,586908.76,2327087.624,5.84
25431,586879.215,2327039.316,6.69
25432,587062.5109999999,2326987.592,8.43
25433,587093.324,2327044.568,8.54
25434,587048.698,2327019.416,8.43
25435,587176.7660000001,2327039.866,8.54
25436,587132.228,2327065.867,8.42
25437,587133.953,2327017.3449999997,8.63
25438,587181.512,2327021.59,8.7
25439,587084.437,2327161.6,9.09
25440,587146.9890000001,2327156.4299999997,9.04
25441,587089.049,2327131.527,9.25
25442,587138.256,2327119.3540000003,9.03
25443,587168.003,2327145.128,9.06
25444,587133.576,2327041.048,8.55
25445,587095.845,2326986.069,8.52
25446,587167.673,2326975.3389999997,8.46
25447,587206.47,2326973.552,8.63
25448,587219.152,2327056.261,8.89
25449,587270.61,2327042.313,9.36
25450,587341.243,2327028.495,9.35
25451,587329.6410000001,2327076.153,9.3
25452,587284.782,2327094.198,9.21
25453,587264.9180000001,2327119.475,9.51
25454,587194.469,2327112.759,9.28
25455,587237.378,2327149.515,9.42
25456,587227.911,2327183.6950000003,9.53
25457,587175.842,2327188.9699999997,9.25
25458,587163.0819999999,2327185.1040000003,9.16
25459,587324.98,2327153.3449999997,9.34
25460,587315.514,2327122.0719999997,9.5
25461,587236.999,2326988.89,9.03
25462,587288.329,2327010.554,9.56
25463,587379.9569999999,2327005.693,9.37
25464,587360.176,2326968.614,9.26
25465,587333.476,2326993.342,9.47
25466,587486.735,2326995.983,9.15
25467,587441.947,2326984.277,9.3
25468,587459.694,2327059.766,9.26
25469,587414.33,2327058.082,9.34
25470,587476.2,2326947.765,9.16
25471,587428.383,2326951.643,9.37
25472,587363.089,2326910.916,9.18
25473,587325.581,2326913.6890000002,9.12
25474,587304.192,2326939.012,9.96
25475,587304.004,2326978.015,9.76
25476,587267.023,2326952.7369999997,9.72
25477,587266.326,2326919.4359999998,9.74
25478,587260.659,2326976.37,9.33
25479,587248.28,2326922.067,9.23
25480,587271.5819999999,2326897.5810000002,9.27
25481,587306.049,2326882.793,9.21
25482,587460.449,2326897.4450000003,9.1
25483,587457.0430000001,2326841.259,8.91
25484,587423.834,2326855.582,9.13
25485,587377.23,2326862.855,8.89
25486,587380.829,2326834.124,9.05
25487,587330.262,2326844.3090000004,8.75
25488,587444.7930000001,2326809.967,9.01
25489,587579.574,2326819.4189999998,8.28
25490,587596.133,2326905.503,8.1
25491,587486.4180000001,2326915.187,8.36
25492,587495.253,2326957.925,8.46
25493,587597.03,2326989.348,8.83
25494,587571.5160000001,2326995.037,8.8
25495,587601.948,2327028.403,8.7
25496,587576.493,2327035.8389999997,8.75
25497,587504.379,2327067.228,8.99
25498,587525.669,2327089.2970000003,8.9
25499,587461.567,2327090.885,9.07
25500,587398.306,2327104.914,9.31
25501,587529.003,2327106.319,9.2
25502,587475.313,2327141.0020000003,9.4
25503,587385.8200000001,2327123.382,9.35
25504,587380.169,2327075.494,9.18
25505,587378.9,2327028.802,9.35
25506,587439.92,2327015.904,9.18
25507,587525.488,2326971.971,8.28
25508,587688.988,2326955.102,7.99
25509,587681.514,2326902.583,7.87
25510,587667.541,2326835.387,7.76
25511,587654.256,2326712.198,7.5
25512,587589.683,2326592.162,9.3
25513,587458.501,2326539.8600000003,8.21
25514,587503.241,2326547.0130000003,8.53
25515,587477.451,2326579.135,8.3
25516,587428.652,2326584.664,8.27
25517,587433.573,2326675.791,8.53
25518,587475.755,2326660.2520000003,8.44
25519,587437.978,2326719.552,8.54
25520,587491.554,2326753.608,8.53
25521,587494.15,2326783.057,8.73
25522,587467.593,2326786.921,8.2
25523,587471.758,2326813.6210000003,8.22
25524,587507.697,2326834.293,8.64
25525,587403.447,2326791.818,8.81
25526,587361.4,2326797.635,9.03
25527,587287.414,2326810.5020000003,9.07
25528,587235.508,2326820.366,9.06
25529,587249.317,2326712.551,8.1
25530,587181.977,2326690.107,8.1
25531,587156.962,2326668.4510000004,7.67
25532,587206.803,2326663.299,8.01
25533,587230.177,2326672.719,8.14
25534,587264.624,2326655.107,8.14
25535,587212.388,2326616.7010000004,7.91
25536,587200.447,2326588.348,7.93
25537,587236.943,2326586.71,7.88
25538,587291.688,2326592.507,8.16
25539,587328.9569999999,2326556.335,8.05
25540,587356.448,2326548.812,7.96
25541,587363.789,2326608.066,8.11
25542,587326.544,2326614.971,8.04
25543,587322.3640000001,2326644.645,8.61
25544,587297.428,2326664.938,8.68
25545,587269.642,2326692.06,8.31
25546,587218.815,2326645.4220000003,7.96
25547,587170.51,2326632.3770000003,7.49
25548,587064.679,2326636.473,7.87
25549,587008.738,2326639.774,7.9
25550,587075.767,2326661.403,8.32
25551,587127.487,2326660.19,7.57
25552,586982.62,2326541.6119999997,7.0
25553,587095.702,2326541.0300000003,7.22
25554,586827.33,2326545.738,6.92
25555,587117.401,2326742.0549999997,7.91
25556,587060.925,2326714.264,8.15
25557,587035.33,2326757.7290000003,8.08
25558,587044.48,2326685.005,8.97
25559,586999.315,2326685.764,8.61
25560,587062.086,2326766.21,7.79
25561,587163.449,2326753.866,7.72
25562,587165.33,2326781.7180000003,7.65
25563,587132.925,2326805.324,8.13
25564,587124.069,2326777.708,8.09
25565,587131.783,2326881.858,8.42
25566,587137.422,2326860.23,8.15
25567,587116.983,2326833.799,9.02
25568,587090.427,2326819.159,8.26
25569,587020.038,2326811.605,7.83
25570,587041.642,2326828.193,8.02
25571,587027.483,2326882.967,8.3
25572,587095.428,2326881.679,8.61
25573,587079.92,2326905.193,8.39
25574,587125.616,2326899.898,8.38
25575,587053.008,2326894.251,8.4
25576,587044.866,2326952.848,8.36
25577,587020.904,2326958.222,8.15
25578,587092.194,2326921.0760000004,8.4
25579,587141.339,2326952.335,8.66
25580,587148.064,2326916.1670000004,8.46
25581,586905.184,2326940.4510000004,7.72
25582,586869.748,2326959.051,7.63
25583,586921.997,2326885.166,7.73
25584,586915.927,2326804.571,7.79
25585,586936.325,2326770.823,8.02
25586,586907.508,2326762.705,8.01
25587,586884.002,2326772.3,7.83
25588,586865.634,2326816.849,7.88
25589,586890.321,2326837.316,8.13
25590,586869.061,2326842.801,8.13
25591,586834.863,2326821.2369999997,7.49
25592,586898.981,2326887.7920000004,7.72
25593,586834.076,2326944.069,8.21
25594,586795.119,2326907.12,7.58
25595,586804.777,2326946.692,8.07
25596,586810.37,2326836.675,8.2
25597,586809.337,2326792.154,7.74
25598,586851.251,2326728.253,7.96
25599,586893.333,2326750.671,8.77
25600,586908.086,2326716.1720000003,8.0
25601,586960.196,2326745.194,7.88
25602,586959.27,2326715.497,7.88
25603,586821.173,2326696.429,7.32
25604,586877.302,2326699.1500000004,8.02
25605,586876.888,2326665.2199999997,7.93
25606,586913.686,2326737.867,7.97
25607,586825.035,2326608.5300000003,7.9
25608,586816.196,2326643.433,7.72
25609,586847.853,2326635.8370000003,7.79
25610,586911.344,2326639.208,7.66
25611,587011.483,2326580.1969999997,7.54
25612,586792.86,2326560.039,7.32
25613,586817.843,2326574.755,7.55
25614,586801.402,2326553.865,7.23
25615,586750.897,2326539.952,6.78
25616,586700.912,2326534.7630000003,6.76
25617,586684.539,2326532.673,6.65
25618,586705.854,2326582.8279999997,6.77
25619,586650.799,2326594.376,7.34
25620,586711.074,2326617.541,7.0
25621,586652.633,2326637.583,7.41
25622,586617.45,2326675.724,7.52
25623,586726.3910000001,2326714.37,7.34
25624,586696.147,2326732.75,7.51
25625,586651.951,2326712.623,7.4
25626,586659.322,2326749.8600000003,7.54
25627,586678.469,2326812.609,7.58
25628,586655.446,2326895.145,7.76
25629,586766.452,2326952.426,7.57
25630,586621.8470000001,2326922.5209999997,7.55
25631,586677.7220000001,2326845.904,7.46
25632,586665.313,2326770.316,7.63
25633,586616.888,2326721.92,7.52
25634,586648.251,2326817.949,7.6
25635,586689.159,2326686.1380000003,7.36
25636,586827.416,2326630.523,7.87
25637,587252.785,2326543.075,7.9
25638,587025.568,2327446.946,8.86
25639,587417.689,2327622.3370000003,10.36
25640,587427.303,2327667.06,9.39
25641,587614.192,2327573.529,9.95
25642,587604.395,2327509.412,10.19
25643,587683.507,2327436.415,9.88
25644,587646.552,2327415.058,9.87
25645,587646.294,2327168.392,9.01
25646,587620.291,2327172.7180000003,9.47
25647,587633.928,2327102.043,8.8
25648,587603.98,2327112.015,8.78
25649,587627.689,2326893.0020000003,8.33
25650,587531.882,2326905.9390000002,8.69
25651,587594.626,2326879.226,8.38
25652,587557.8470000001,2326663.1210000003,8.63
25653,587297.518,2326721.552,8.5
25654,587267.113,2326740.299,7.99
25655,587274.045,2326774.0379999997,7.76
25656,587230.6410000001,2326767.259,8.08
25657,587227.528,2326748.511,8.06
25658,587236.648,2326804.3279999997,8.2
25659,587278.978,2326796.168,8.14
25660,587480.25,2326860.812,8.34
25661,587617.264,2326998.131,8.92
25662,586833.186,2327659.179,9.79
25663,587453.413,2326882.499,9.18
25664,587613.656,2326799.614,8.79
25665,587455.255,2326742.251,8.81
25666,587359.927,2326630.591,8.19
25667,587291.096,2326658.1100000003,8.58
25668,587263.062,2326559.749,7.81
25669,587231.289,2326657.4280000003,8.14
25670,586714.397,2327675.6969999997,9.06
25671,586636.094,2327650.6059999997,8.1
25672,586622.502,2327570.222,8.29
25673,586615.584,2327393.227,8.59
25674,586765.221,2327192.599,8.04
25675,586832.823,2327178.3090000004,8.11
25676,586876.232,2327205.1119999997,8.12
25677,586972.813,2327001.59,6.69
25678,586925.799,2327137.971,6.69
25679,586843.742,2327364.902,9.2
25680,586893.303,2327532.0020000003,9.2
25681,587049.558,2327620.9129999997,9.68
25682,586960.349,2327634.8049999997,9.68
25683,586980.465,2327473.092,9.36
25684,587623.134,2327039.4869999997,8.79
25685,587156.112,2326591.0209999997,7.84
25686,586801.787,2327480.929,8.3
25687,587084.702,2327495.4129999997,9.24
25688,587056.148,2327441.3540000003,9.04
25689,586883.304,2327657.017,8.98
25690,587310.2339999999,2327682.873,9.42
25691,587304.262,2327608.884,9.73
25692,587668.892,2327614.141,9.32
25693,587266.107,2327441.9340000004,9.81
25694,587037.167,2327189.973,8.74
25695,586685.017,2327051.872,7.84
25696,586773.705,2327046.6689999998,7.8
25697,587210.397,2327060.687,8.91
25698,587233.902,2327122.043,9.42
25699,587598.372,2326957.12,8.39
25700,587527.437,2327067.522,8.91
25701,587634.079,2326653.424,7.88
25702,587620.544,2326548.128,7.98
25703,587409.584,2326542.274,8.1
25704,587423.692,2326629.5439999998,8.29
25705,587453.367,2326760.9050000003,8.38
25706,587182.292,2326814.597,8.04
25707,587167.126,2326735.364,8.04
25708,587222.875,2326578.0640000002,8.01
25709,586983.599,2326622.527,7.74
25710,587142.027,2326680.3389999997,7.5
25711,586958.094,2326547.802,7.12
25712,586899.607,2326543.473,6.96
25713,586995.974,2326846.673,7.96
25714,586956.821,2326862.643,7.83
25715,586866.133,2326883.91,7.61
25716,586815.053,2326657.1670000004,7.4
25717,586702.725,2326557.2029999997,6.76
25718,586724.299,2326675.3770000003,7.39
25719,586761.795,2326902.773,7.64
25720,586654.624,2326934.5640000002,7.49
25721,586674.909,2327507.312,8.04
25722,587503.801,2327644.726,9.48
25723,587594.077,2327576.524,10.17
25724,587606.245,2327625.028,9.2
25725,587638.199,2327372.867,9.81
25726,587661.013,2327215.6840000004,9.28
25727,587637.714,2327121.702,8.88
25728,587596.902,2326889.238,8.47
25729,587559.503,2326707.459,8.73
25730,587552.487,2326634.338,8.63
25731,587437.337,2326695.552,8.52
25732,587271.057,2326759.804,7.91
25733,587233.498,2326786.192,8.08
25734,586850.68,2327476.124,8.77
25735,587481.23,2326886.24,8.36
25736,587576.335,2326801.42,8.38
25737,587816.34,2329673.861,10.25
25738,587950.102,2329195.733,9.43
25739,588030.129,2329034.005,9.48
25740,588075.045,2328947.7690000003,9.69
25741,587935.341,2329591.423,9.03
25742,588313.413,2329175.131,7.17
25743,588049.47,2329545.973,6.66
25744,588150.43,2329340.984,7.2
25745,588118.567,2329840.674,8.32
25746,588088.708,2329795.276,7.19
25747,588043.778,2329724.921,5.52
25748,587960.199,2329859.486,6.13
25749,588150.156,2329912.659,8.58
25750,588183.175,2329960.673,8.55
25751,588122.533,2329988.13,8.32
25752,587688.807,2329219.4189999998,5.66
25753,587762.196,2329209.558,3.34
25754,587735.375,2329222.757,4.4
25755,587748.492,2329174.99,5.64
25756,587803.608,2329152.92,3.65
25757,587723.106,2329111.102,5.96
25758,587776.959,2329134.3370000003,4.52
25759,587703.718,2329153.6950000003,6.13
25760,587743.806,2329090.878,5.82
25761,587820.904,2329095.344,3.49
25762,587769.617,2329059.631,5.85
25763,587715.603,2329033.399,6.57
25764,587820.628,2329048.885,5.56
25765,587732.2609999999,2328894.9510000004,10.57
25766,587807.887,2328856.583,4.54
